Total Population,Male,Female,Total HH,HH Farm,HH Non-Farm,Cultivable Area,Drip/Sprinkler Farmers,Irrigated Area,Unirrigated Area,Kuccha HH,PMAY HH,Waitlisted HH,Benefitted HH,Waitlisted Specific HH,Saubhagya HH,Vocational Training,Total Farmers,Soil Testing Farmers,Labour Budget,Piped Water HH,Color
0.764334353,0.665556033,0.853296158,0.928406538,-0.520899782,1.860014723,-0.107228561,-0.196334791,-0.739043217,0.214729839,-0.256562947,0.147561698,0.386896088,1.478381395,-0.449568657,-0.01407796,-0.293233209,0.413291303,-0.508201077,-0.064580467,1.234552691,green
-1.61789682,-1.616976096,-1.614259927,-1.620086721,-1.000062733,-1.110387198,-1.19256589,-0.276555661,-0.782292052,-0.973417235,-0.256562947,-0.23581576,-0.459518169,-0.724162974,-0.475397182,-0.159087774,-0.330861972,-1.262527173,-0.508201077,-0.56533242,-0.983186352,red
-0.277748533,-0.233384282,-0.317779808,-0.408732538,0.568195645,-0.345919801,0.187672419,-0.188312704,-0.689953057,0.414969072,-0.120779463,-0.055402839,0.299765208,-0.590306687,-0.26015947,0.167184306,-0.088962785,-0.497049144,0.150435656,-0.387317504,-0.057071053,red
-1.287045221,-1.275333113,-1.294249942,-1.153063604,-0.490647131,-0.758767183,-0.841718782,-0.244467313,-0.758782871,-0.66881181,-0.201015158,-0.055402839,0.299765208,-0.590306687,-0.26015947,-0.034793648,-0.250228909,-0.937889452,-0.094442104,-0.496745501,-0.522537325,red
2.432145309,2.440397557,2.417980583,2.40710551,-0.771704015,0.682116827,0.510108014,-0.196334791,-0.672975803,0.903731605,-0.059059698,0.057355237,0.063267107,0.529218628,-0.458178165,-0.159087774,-0.045958485,6.551705995,-0.375910793,0.189142111,1.111110795,green
0.751080358,0.805658715,0.698834947,0.732879526,-0.17640992,-0.310349617,0.322697257,-0.244467313,1.568597185,-0.652668728,-0.133123416,0.260319774,-0.335045484,0.918618738,0.962390735,0.058426946,1.625833673,-0.482979773,1.321345402,-0.060231359,0.998507699,green
-0.48981245,-0.512551847,-0.467461898,-0.427828594,-0.17153046,-0.214718303,-0.152827285,-0.244467313,-0.517590769,0.102165115,-0.244218994,-0.010299608,-0.459518169,0.164156026,-0.070750283,-0.024435804,-0.314735359,-0.526230063,-0.474424834,-0.39614472,0.161511427,red
0.751678283,0.702709189,0.79479971,0.332277475,0.609183107,-0.874224501,0.338569121,-0.228423139,-0.484384412,0.647992274,-0.250390971,0.102458467,-0.459518169,0.237168546,-0.036312249,0.073963712,-0.298608747,0.211630311,-0.443463278,-0.220706098,0.736570017,green
1.728687043,1.62095254,1.823266686,1.820109343,-0.600922922,3.193605063,-0.218243917,-0.220401052,-0.664055551,0.064453901,2.057928257,-0.100506069,4.208207509,0.042468491,-0.449568657,-0.159087774,1.185039599,1.331448068,1.771695305,0.307084042,3.679906548,green
-1.468714638,-1.470646629,-1.462857353,-1.489320248,-0.921015485,-1.015922119,-1.114784989,-0.268533574,-0.647078297,-0.937128319,-0.250390971,-0.23581576,-0.459518169,-0.687656714,-0.406521114,-0.159087774,-0.298608747,-1.204165336,-0.485683582,-0.550888219,-0.899486725,red
0.991745001,0.948044551,1.029359,0.677251884,-0.775607583,-0.243291074,0.344952942,-0.019848878,0.48953445,0.050352833,-0.213359111,-0.23581576,-0.459518169,-0.006206522,0.609400887,-0.159087774,-0.12121601,0.153268474,-0.074739296,-0.271586984,0.731150616,green
1.499382968,1.403637715,1.583545945,1.079929594,-0.762920987,0.214456376,0.541676362,-0.108091835,0.464269995,0.322499387,-0.133123416,-0.23581576,-0.397281826,-0.237412837,1.435913702,-0.081403945,-0.088962785,0.203813994,-0.277396752,0.819447745,0.134414425,green
1.072265511,0.937666574,1.193378454,0.947917726,-0.908328889,-0.271280727,-0.387836095,-0.276555661,-0.716138312,-0.161975934,0.119927622,-0.077954454,-0.397281826,0.675243669,-0.311816521,-0.159087774,-0.266355522,-0.352707814,-0.395613601,0.681358016,-0.72666807,green
-1.507081465,-1.51402657,-1.496502369,-1.505095251,-0.97371365,-0.964607755,-1.13214758,-0.268533574,-0.780162701,-0.911506637,-0.213359111,-0.23581576,-0.4470709,-0.663319207,-0.458178165,-0.138372086,-0.212600147,-1.214066005,-0.463166087,0.104371348,-0.819400032,red
1.10873891,1.017161874,1.190128652,1.319460561,-0.620440761,2.791836919,-0.341413086,-0.244467313,-0.662789451,-0.029763179,0.829704925,-0.213264145,-0.434623632,-0.237412837,-0.43234964,0.006637727,0.324953602,0.639443423,0.685226165,0.104371348,2.932631459,green
1.522602372,1.593969802,1.452789177,1.498797438,-0.195927759,2.219215269,-0.354075501,-0.076003487,-0.517590769,-0.446435524,0.268055059,0.260319774,0.474026967,4.216350915,-0.027702741,-0.065867179,-0.239477834,0.038108062,4.839704017,-0.565284543,3.194569141,green
0.893884678,0.877266752,0.906822321,0.610415687,-0.46527394,-0.503944717,1.235303111,-0.116113922,-0.160780691,1.544781612,-0.207187135,-0.1456093,-0.459518169,1.271512587,-0.475397182,0.006637727,-0.330861972,0.428923938,-0.33369049,-0.148216039,-0.404514829,green
-1.247283236,-1.241916029,-1.248752704,-1.248543886,-0.974689542,-0.62348386,-1.138128028,-0.276555661,-0.781860427,-0.916840254,-0.163983299,-0.23581576,-0.459518169,-0.724162974,-0.182673894,-0.14872993,-0.330861972,-1.114538228,-0.232361762,-0.498090776,-0.561075283,red
2.232239192,2.278293566,2.183803623,2.247694952,-0.761945095,3.622779742,-0.624151484,-0.276555661,-0.729029515,-0.399682559,0.465558309,-0.23581576,-0.459518169,-0.6389817,2.400178652,-0.03997257,-0.282482134,0.219446629,-0.480054208,0.109310167,2.944674571,green
-1.529403983,-1.52731038,-1.527088748,-1.531663677,-0.986400246,-1.007175353,-1.180113931,-0.276555661,-0.782234502,-0.960474324,-0.250390971,-0.23581576,-0.459518169,-0.711994221,-0.415130623,-0.159087774,-0.330861972,-1.231261903,-0.502571703,-0.551238359,-0.880217746,red
0.604588836,0.663272878,0.548961692,0.60128279,1.360619915,0.599314104,0.727578853,-0.260511487,4.724841298,-0.693173742,-0.256562947,-0.1456093,3.71031677,1.101150039,-0.182673894,-0.159087774,-0.330861972,-0.003578965,-0.156365216,-0.562937093,-0.824819432,green
-0.399127222,-0.461492204,-0.340528427,-0.505873346,-0.922967269,-0.011210201,-0.546554732,-0.244467313,-0.690240807,-0.448467379,-0.256562947,-0.055402839,-0.235467336,-0.651150454,-0.440959148,-0.159087774,-0.330861972,-0.014000721,-0.446277965,-0.342002408,-0.157631037,red
0.052804105,-0.026862552,0.12610501,-0.036359439,-0.025146666,0.531672443,-0.418527545,-0.2524894,-0.638445795,-0.185342257,-0.256562947,-0.077954454,-0.210572799,-0.60247544,-0.43234964,-0.159087774,-0.330861972,0.402869546,-0.409687036,-0.292131086,-0.169674148,red
-1.110458162,-1.086869061,-1.129083498,-1.116116886,-0.734620121,-0.901631036,0.297021668,-0.276555661,-0.759300822,0.744231049,-0.083747604,-0.032851224,-0.235467336,0.650906162,-0.475397182,-0.159087774,-0.212600147,-0.634095245,-0.508201077,-0.197301996,-0.620086531,red
0.507226784,0.462562815,0.547050044,0.439796574,-0.811715585,-0.50044601,0.029567612,-0.276555661,-0.736280817,0.426245863,-0.176327252,0.034803622,-0.173230994,-0.115725303,-0.475397182,-0.159087774,-0.115840472,0.632148194,-0.508201077,0.42447452,-0.620086531,red
0.310908214,0.380576801,0.24596538,0.20607745,-0.474056968,0.647712879,-0.826223985,-0.260511487,-0.668343027,-0.750654898,0.24953913,-0.213264145,0.100608913,0.699581176,0.110049395,0.011816649,-0.191097997,0.441951134,0.899142369,0.255945158,1.465780438,green
1.194341779,1.261251878,1.129529389,1.242246073,0.023647931,1.896168025,0.418252892,-0.076003487,0.833971275,-0.07379346,0.224851223,-0.23581576,0.175292524,2.853450532,-0.337645046,-0.086582867,0.529224026,0.038108062,2.306485814,0.509170168,3.160848428,green
-1.012597839,-1.000731857,-1.020693019,-0.97953857,-0.42526237,-0.596077325,-0.797961545,1.031044518,-0.531201347,-0.790641789,0.089067739,-0.23581576,-0.409729095,0.298012313,1.289552057,-0.159087774,0.056176727,-0.639306123,-0.347763924,-0.382286341,-0.591785218,red
0.750382779,0.792997583,0.70915785,0.857834156,0.62089381,1.342206143,-0.329232966,2.025783304,-0.195368249,-0.624558025,2.335667202,-0.23581576,-0.310150947,2.281519121,5.043297757,-0.159087774,0.722743376,0.819739814,-0.105700852,0.226970437,0.782333842,green
-0.971440697,-0.954861202,-0.983989365,-0.945082642,-0.768776339,-0.84565173,-0.242270937,-0.180290617,-0.733403316,0.069655448,-0.238047018,-0.23581576,0.050819839,-0.6389817,-0.337645046,-0.159087774,-0.212600147,-0.946226858,-0.232361762,-0.498238204,-0.952476417,red
0.243841008,0.289458169,0.201232802,0.28121628,-0.665331791,-0.334257446,1.258102473,0.260924167,-0.675853303,1.801811171,-0.225703065,-0.213264145,0.237528866,-0.60247544,-0.234330945,-0.143551008,-0.024456335,0.471653141,0.274281879,-0.256825815,-0.854927211,red
-0.921613649,-0.900480605,-0.938492127,-0.90938132,-0.908328889,-0.771012656,0.531153579,0.132570775,-0.652833298,0.931161637,-0.244218994,-0.23581576,0.001030765,-0.56596918,-0.354864063,-0.159087774,-0.153469235,-0.360524131,-0.12540366,-0.409781756,-0.88925008,red
1.347011854,1.378523012,1.314385814,1.439433611,-0.491623023,2.539346925,-0.500956008,-0.212378965,0.975832056,-0.792866669,0.453214356,0.012252007,-0.310150947,2.354531641,-0.191283402,-0.159087774,0.040050115,-0.581986461,-0.508201077,1.285633498,1.91619282,green
0.71390938,0.78116669,0.650087906,0.757787426,-0.735596013,1.803452299,-0.830669861,-0.236445226,0.158621878,-0.886331963,0.224851223,-0.077954454,-0.397281826,0.541387382,-0.389302097,-0.159087774,-0.105089397,-1.018658067,-0.508201077,-0.566423383,0.356609839,green
1.497888156,1.544363075,1.451068693,1.589711272,1.062972868,2.146325548,-0.174477911,-0.196334791,0.829424824,-0.798718409,2.372699061,-0.23581576,0.025925302,2.269350368,-0.397911606,-0.159087774,1.045275625,0.038108062,2.025017125,-0.366290669,0.963582675,green
0.70733221,0.625704604,0.78065351,0.362997217,-0.757065636,-0.610072151,0.159348596,-0.188312704,-0.172290694,0.215349555,-0.207187135,-0.077954454,-0.210572799,0.200662286,0.273630056,-0.159087774,-0.180346922,-0.470473664,-0.508201077,0.123868624,1.176143598,green
-0.580597332,-0.622143278,-0.540678041,-0.455227284,-0.929798512,-0.36982763,-0.768225915,-0.180290617,-0.756394546,-0.640762062,-0.194843182,-0.1456093,-0.347492752,-0.711994221,-0.406521114,-0.159087774,-0.282482134,-0.197423639,0.077253796,-0.067803526,-0.847099189,red
1.066884189,1.132149852,1.003934073,1.094459202,-0.820498613,0.00686645,0.431011766,-0.276555661,-0.694441957,-0.763100005,-0.256562947,-0.077954454,-0.03631104,-0.699825467,-0.475397182,-0.159087774,0.077678877,-1.196870106,-0.465980774,-0.143048266,2.900717212,green
-0.251639159,-0.205778865,-0.293119541,-0.221093028,0.804361499,-0.447965411,0.510108014,0.09246034,-0.546365775,0.915922731,-0.256562947,-0.1456093,-0.459518169,0.042468491,-0.277378487,0.338088729,-0.03520741,0.220488804,-0.114144912,-0.315520538,-0.275653532,red
-0.032898418,0.03810358,-0.098131378,0.01096557,1.077611247,-0.337173035,0.090073611,0.09246034,-0.546365775,0.421166228,-0.231875041,-0.100506069,-0.272809141,0.127649765,0.299458582,-0.159087774,-0.115840472,0.235600351,-0.029704305,-0.315520538,0.436094377,red
0.740018753,0.783864964,0.697687958,0.730388736,-0.88393159,-0.001297199,0.431011766,-0.276555661,-0.699592684,-0.779547865,-0.256562947,-0.100506069,-0.12344192,-0.699825467,-0.475397182,-0.159087774,-0.072836172,-1.199475545,-0.34213455,-0.143048266,2.285916353,green
-0.339932689,-0.366845059,-0.314147676,-0.158823279,0.862915016,-0.25203784,2.844105026,-0.196334791,-0.724252864,3.673169227,-0.238047018,-0.23581576,1.818331962,0.687412423,0.609400887,0.151647541,-0.158844772,0.136072575,-0.42376047,0.104371348,-0.832045299,green
-0.69490058,-0.706827566,-0.681948877,-0.561500989,0.290066436,-0.436886174,7.264155986,-0.228423139,-0.75354582,8.813740087,-0.096091557,-0.23581576,1.332888492,0.383193587,0.540524819,0.048069103,-0.298608747,-0.164074018,-0.474424834,-0.03937038,-0.826625899,green
-0.875274494,-0.853572152,-0.892803724,-0.825939856,-0.598971138,-0.308017146,-0.975244124,-0.244467313,-0.583479778,-0.865487171,-0.207187135,-0.077954454,-0.384834558,0.018130985,0.067001852,-0.159087774,-0.250228909,-0.992603675,-0.246435196,-0.116511774,-0.058275364,red
-0.073955906,-0.030183504,-0.113998061,0.020513598,-0.109073375,0.521176323,-0.623572731,-0.212378965,-0.053277268,-0.62322716,-0.157811323,0.102458467,-0.322598215,0.82126871,0.76437204,-0.159087774,-0.137342622,-0.563227299,0.434719032,0.44437582,0.927453339,red
0.075126622,0.122787868,0.031096072,0.202341265,-0.167626892,0.802239088,-0.791796948,-0.2524894,-0.369629687,-0.788802961,-0.145467369,0.125010083,-0.310150947,0.906449984,0.781591057,-0.159087774,0.056176727,-0.711216244,0.367166546,0.447453368,1.137605641,green
1.042269628,1.111393899,0.975832837,1.141369079,-0.41550345,2.419224664,-0.335362487,-0.220401052,0.343184768,-0.378226178,-0.256562947,-0.123057684,2.664746219,-0.371269125,0.635229412,-0.081403945,0.099181027,-0.119260464,-0.474424834,-0.326781689,2.62372564,green
0.456702157,0.503452042,0.412469978,0.512444615,-0.178361704,1.284477484,-0.419930582,-0.196334791,-0.485161337,-0.546402752,2.162851859,0.079906852,-0.322598215,1.429706381,-0.019093232,-0.143551008,0.206691777,0.061557015,0.61767368,0.599764314,1.918601443,green
0.616049057,0.503452042,0.718142598,0.742842686,-0.475032859,-0.377991279,0.45223271,-0.236445226,-0.437020751,0.646702046,-0.151639346,-0.23581576,0.61094692,-0.456450399,-0.475397182,0.06878479,0.367957902,0.559195897,-0.465980774,0.088730479,-0.076340032,green
-0.397831719,-0.466266073,-0.333646492,-0.470587155,-0.539441729,-0.193142946,-0.855661469,-0.220401052,-0.325834127,-0.797438341,-0.238047018,0.147561698,-0.110994651,-0.699825467,-0.0879693,-0.153908852,-0.330861972,-0.047871431,4.558235327,-0.546373254,-0.988605753,red
-0.788675085,-0.812682925,-0.764340934,-0.875340523,-0.703391578,-0.241541721,-0.851189286,-0.2524894,-0.224718755,-0.774783167,-0.238047018,-0.19071253,-0.247914604,-0.687656714,-0.113797826,-0.159087774,-0.330861972,0.038108062,4.558235327,-0.532422935,-0.942841928,red
1.128171459,1.022558421,1.222435514,1.253039496,-0.7492585,-0.33309121,0.294390972,-0.220401052,-0.70750581,0.72289658,-0.157811323,-0.123057684,-0.210572799,-0.21307533,-0.251549962,-0.159087774,-0.191097997,-0.841488203,-0.387169541,1.640380711,0.471019401,green
0.512508451,0.477507101,0.543417911,0.658986091,-0.771704015,1.359699676,-0.38840608,-0.244467313,-0.75066832,-0.079635041,0.082895763,-0.213264145,2.614957145,0.869943724,1.72863699,-0.112477476,0.550726176,0.220488804,-0.508201077,0.692496157,0.968399919,green
0.214542703,0.185470845,0.240803929,0.39122617,-0.615561302,1.482154408,-0.214736323,-0.260511487,0.876270535,-0.56789977,-0.225703065,0.079906852,-0.173230994,-0.042712783,-0.242940453,-0.138372086,-0.244853372,-1.05878183,-0.375910793,0.533090266,-0.988605753,red
-0.443572949,-0.426207084,-0.458285984,-0.506288478,0.574050996,-0.961109049,-0.051983953,-0.228423139,0.67369449,-0.166039642,0.05203588,-0.032851224,2.029935526,-0.042712783,0.549134328,-0.159087774,0.260447152,-0.317273841,-0.494127643,-0.400871612,0.585428963,red
-1.007714788,-0.99533531,-1.016296227,-0.859150389,-0.099314455,-0.935451867,-1.003418874,-0.212378965,-0.575140781,-0.827408191,-0.194843182,-0.168160915,0.598499652,-0.419944139,-0.113797826,-0.159087774,0.260447152,-0.783126365,-0.494127643,-0.400871612,-0.19677115,red
1.049743685,1.048710922,1.047901992,1.149256581,-0.903449429,0.025526218,-0.731597863,-0.228423139,-0.734957166,-0.456066513,0.150787505,-0.100506069,-0.12344192,0.371024834,0.368334649,-0.081403945,-0.217975684,-0.188044058,-0.42376047,-0.077001227,2.873018055,green
-0.660420263,-0.632106136,-0.684625185,-0.701400358,-0.067110021,-0.377408161,-0.613014873,-0.228423139,-0.081361674,-0.549440374,-0.139295393,-0.123057684,-0.260361873,-0.687656714,-0.475397182,0.084321556,-0.298608747,-1.10932735,0.265837818,-0.56642191,-0.931400972,red
0.864187757,0.931439789,0.799961161,0.881081529,-0.821474505,0.191131665,-0.806923448,-0.228423139,-0.327646953,-0.687139135,-0.201015158,-0.23581576,-0.086100114,-0.663319207,-0.475397182,0.208615682,-0.287857672,-1.161436133,0.006886624,-0.566421174,-0.880217746,red
0.82582093,0.790921988,0.855781302,0.724992025,-0.663380008,-0.358165275,0.912604446,-0.260511487,-0.695995808,1.426934067,-0.238047018,0.260319774,-0.372387289,1.040306272,-0.423740131,-0.159087774,-0.330861972,1.549262783,-0.508201077,0.726385296,-0.261201798,green
0.180062386,0.167828285,0.190909899,-0.214450921,-0.464298048,0.504265907,0.574121608,-0.236445226,-0.160780691,0.772677008,-0.034371792,-0.123057684,-0.210572799,-0.21307533,-0.303207012,-0.12283532,-0.217975684,-0.618983697,-0.508201077,-0.286311297,0.854592513,red
0.756660987,0.749825202,0.760963528,0.262535356,-0.630199681,1.286809955,0.373311841,-0.268533574,0.311129412,0.454691822,-0.10843551,-0.123057684,-0.28525641,-0.273919098,-0.354864063,-0.117656398,-0.250228909,-0.644517001,-0.508201077,-0.146255254,0.251834766,green
1.128968691,1.174076877,1.084414481,1.243076336,0.974166699,1.259986537,-0.302496329,-0.236445226,0.714411124,-0.542410159,-0.015855862,-0.055402839,0.001030765,1.685250203,6.799637488,-0.133193164,1.271048199,0.337212479,0.040662867,1.22859936,1.805396192,green
-0.160356007,-0.135831304,-0.182435083,-0.101119978,-0.509189078,0.471028195,-0.65945542,-0.2524894,0.038515002,-0.675720114,-0.12695144,-0.123057684,-0.247914604,0.565724889,3.441929179,-0.143551008,0.529224026,-0.828982095,-0.212658953,0.400127325,0.443320244,red
1.231612411,1.122394554,1.328914344,0.984449312,-0.924919053,-0.176815648,-0.567600297,-0.276555661,-0.629813293,-0.961510569,-0.256562947,-0.23581576,-0.459518169,-0.590306687,-0.440959148,-0.159087774,-0.040582947,1.445045216,-0.508201077,-0.566419697,-0.951874262,green
-1.494824011,-1.500120082,-1.485797137,-1.483923537,-0.996159166,-0.92145704,-1.179263339,-0.268533574,-0.767933323,-0.973701695,-0.231875041,-0.23581576,-0.4470709,-0.699825467,-0.406521114,-0.159087774,-0.287857672,-1.262006085,-0.508201077,-0.566423383,-0.988605753,red
-0.09109641,-0.155964578,-0.03103251,0.096897824,0.179790645,0.596398515,-0.485364752,-0.204356878,0.21041689,-0.621936933,0.656889582,-0.100506069,-0.409729095,-0.578137933,0.643838921,-0.14872993,0.018547965,-0.225041294,-0.226732388,-0.054449845,0.130801492,red
-0.163445284,-0.162606483,-0.163700927,-0.069569972,-0.917111917,-0.179731237,-0.540065683,-0.228423139,-0.75285522,-0.235366508,0.595169816,-0.23581576,-0.459518169,-0.395606632,0.76437204,-0.117656398,-0.330861972,-0.140103977,-0.508201077,0.219401587,0.690806192,red
-0.709151116,-0.688977446,-0.725725631,-0.711363518,-0.422334694,-0.697539817,-0.481217021,-0.276555661,1.03666242,-0.792775236,-0.244218994,-0.19071253,-0.247914604,1.198500066,-0.105188317,-0.138372086,-0.330861972,0.168380021,-0.108515538,0.005244841,0.203662318,red
-1.141649894,-1.131701919,-1.14762649,-1.141855049,-0.552128324,-0.867227088,-0.667443965,-0.276555661,0.518568432,-0.842789327,-0.244218994,-0.19071253,-0.335045484,0.541387382,-0.242940453,-0.133193164,-0.330861972,-0.41628053,-0.204214893,-0.21119703,-0.431611831,red
0.291077049,0.322252574,0.261640899,0.304878785,2.562918809,-0.569253907,1.508018558,0.028283644,-0.684485805,2.120812284,0.03351995,0.733903692,0.424237893,1.514887655,-0.182673894,-0.159087774,-0.169595847,0.923957381,-0.001557437,0.472849582,-0.847701344,green
-1.263128237,-1.2543696,-1.267678025,-1.262658362,-0.79414953,-0.787339953,-0.694750586,-0.204356878,-0.779443326,-0.436276253,-0.256562947,-0.23581576,-0.459518169,-0.724162974,-0.475397182,-0.159087774,-0.330861972,-0.974886688,-0.508201077,-0.566423383,-0.970541085,red
0.093662284,0.01174352,0.16892594,-0.146784461,-0.952244027,0.930524997,-0.453603486,-0.236445226,-0.649955798,-0.165023715,-0.244218994,-0.100506069,-0.459518169,-0.541631673,-0.475397182,-0.159087774,-0.105089397,-0.872753473,-0.508201077,-0.409781756,-0.871185412,red
0.079411749,-0.024579397,0.175043215,-0.17916473,-0.956147595,0.881543105,-0.507094298,-0.244467313,-0.667220802,-0.285919041,-0.256562947,-0.077954454,-0.459518169,-0.541631673,-0.475397182,-0.159087774,-0.148093697,-0.669529217,-0.508201077,-0.391353329,-0.876002657,red
-0.495393079,-0.54223286,-0.450830555,-0.402090431,-0.229108086,-0.365162688,-0.140699779,-0.276555661,2.09604305,-0.972665449,-0.194843182,-0.1456093,-0.297703678,0.066805998,0.041173327,0.213794604,-0.330861972,0.038108062,-0.367466732,0.13901679,-0.396686806,red
0.184347512,0.163677095,0.202953286,0.091501112,-0.85367894,-0.509192777,-0.188780126,-0.196334791,-0.540610774,0.104196969,-0.133123416,-0.032851224,-0.210572799,0.529218628,-0.475397182,-0.159087774,-0.266355522,-0.89985004,-0.451907339,-0.249651997,-0.016726628,red
0.550974933,0.503867161,0.592929612,0.515350536,-0.824402181,-0.403065343,-0.015154214,-0.180290617,-0.390980741,0.252522327,-0.046715745,-0.010299608,-0.03631104,0.723918683,-0.475397182,-0.159087774,-0.277106597,-0.847741257,-0.395613601,-0.194561321,0.18017825,red
-0.413975682,-0.382412023,-0.441845806,-0.051719311,-0.805860234,0.009198921,-0.705273369,-0.196334791,-0.7732567,-0.768636808,-0.194843182,-0.168160915,-0.422176363,0.371024834,-0.346254555,-0.159087774,-0.185722459,0.038108062,-0.29709956,-0.313953937,1.04065859,red
-1.459845424,-1.454249426,-1.460945704,-1.451958399,-0.870269103,-1.042745537,-1.086908384,-0.268533574,-0.780709426,-0.85780473,-0.207187135,-0.213264145,-0.372387289,-0.699825467,-0.406521114,-0.159087774,-0.330861972,-1.067640323,-0.508201077,-0.543277279,-0.90972337,red
0.375384415,0.39012454,0.360855465,0.441041969,0.90975783,-0.218800127,0.805622824,-0.220401052,-0.754236421,1.013248548,0.348290754,-0.077954454,0.648288726,-0.444281645,0.178925463,-0.159087774,-0.105089397,1.322589575,-0.508201077,-0.300243188,-0.078748654,green
0.350171928,0.330762515,0.367163905,0.28370707,-0.698512118,-0.62873192,0.2172239,-0.059959313,0.636286982,0.040193561,-0.009683885,0.125010083,-0.347492752,0.224999793,0.557743836,-0.03997257,-0.185722459,0.730112707,-0.367466732,-0.005498932,0.082026889,green
2.659356649,2.586519465,2.719256412,2.721360176,0.838517717,3.889264563,-0.185386528,-0.196334791,-0.612404415,-0.002475377,0.459386332,0.125010083,-0.422176363,0.687412423,0.747153023,0.079142634,-0.266355522,3.625797804,0.212358767,0.026665676,2.27688402,green
-0.65354413,-0.609482147,-0.69227178,-0.644527321,-0.782438827,0.092001644,-0.825566311,-0.212378965,-0.651480873,-0.735111213,-0.163983299,-0.055402839,-0.372387289,0.553556135,-0.199892911,-0.159087774,-0.320110897,-0.873795649,-0.094442104,-0.031538298,0.243404587,red
-0.186863997,-0.139774935,-0.229652805,-0.136406169,-0.102242131,-0.323178208,0.947241939,0.397299646,1.188191603,-0.668923562,1.08892794,0.170113313,0.349554282,1.149825053,0.919343192,-0.117656398,-0.12121601,-0.543947049,0.012515998,-0.269660937,-0.19135175,red
0.033670518,0.135448999,-0.060089569,0.059951106,-0.705343362,-0.106258398,-0.175012819,-0.092047661,-0.038774665,-0.741663943,0.397666567,0.147561698,0.28731794,0.991631258,0.816029091,-0.107298555,0.02929904,-0.930073135,-0.268952691,-0.224116352,0.487879757,red
0.383556051,0.442429541,0.328357438,0.455986709,-0.557007784,-0.033951794,-0.429664156,-0.132158096,0.0299976,-0.821211036,0.422354473,0.012252007,0.063267107,0.468374861,0.411382192,-0.128014242,-0.180346922,-0.892033723,-0.42376047,-0.151836856,0.920227472,red
0.417438443,0.372689539,0.457584887,-0.06168247,0.379848496,-0.039782972,-0.309809663,-0.164246443,-0.392045417,-0.088473607,-0.194843182,-0.123057684,-0.359940021,-0.529462919,-0.320426029,-0.008899038,-0.223351222,-0.822729041,-0.46879546,-0.387667644,0.125382091,red
0.440059923,0.388048944,0.486833111,-0.047152862,0.130996047,-0.109757104,-0.173899157,-0.164246443,-0.430981741,-0.063507198,-0.207187135,-0.1456093,-0.359940021,-0.492956659,-0.208502419,-0.024435804,-0.239477834,-0.815433811,-0.477239521,-0.389510487,-0.00287705,red
0.952780249,1.015501397,0.892484956,1.067475644,3.316307401,-0.905712861,0.104980887,-0.14820227,0.224804393,0.17429594,-0.256562947,-0.100506069,-0.459518169,-0.346931618,-0.475397182,-0.159087774,-0.185722459,1.044328671,-0.364652046,-0.203549233,1.290553161,green
0.455008038,0.512584661,0.400808922,0.406586042,0.195404916,-0.404814696,0.713057414,0.341145037,1.49953717,-0.259504936,0.55196598,-0.23581576,-0.409729095,1.17416256,-0.14823586,0.343267651,-0.298608747,-0.208366484,-0.209844266,-0.095245369,1.35618812,green
1.194740395,1.085241399,1.292401855,1.556500739,0.228585243,2.617484706,0.506153202,-0.244467313,0.226243143,0.49430282,-0.102263534,0.012252007,-0.086100114,-0.21307533,-0.113797826,-0.138372086,-0.277106597,0.038108062,0.702114286,0.106214191,1.359801054,green
-0.288610829,-0.349825178,-0.231373289,-0.112743665,0.462799313,0.132819888,-0.512329382,-0.156224356,-0.155169565,-0.406733093,-0.244218994,0.034803622,-0.4470709,-0.651150454,-0.466787674,-0.153908852,-0.325486434,-0.222435855,-0.367466732,-0.323942144,-0.807959075,red
-0.646369035,-0.633559052,-0.677169756,-0.678568117,-0.391106151,-0.941283045,0.606672082,-0.276555661,3.732938057,-0.806835667,-0.182499229,-0.1456093,-0.459518169,-0.018375276,-0.475397182,-0.086582867,-0.303984284,0.04331894,-0.418131096,-0.253533834,-0.91935786,red
-0.697790549,-0.697694946,-0.695903912,-0.683964828,-0.343287445,-0.945364869,-0.526894667,-0.276555661,1.120052388,-0.880094171,-0.201015158,-0.1456093,-0.459518169,-0.018375276,-0.475397182,-0.12283532,-0.266355522,-0.289135098,-0.412501723,-0.245088971,-0.917551393,red
-0.955396388,-0.95112513,-0.956652789,-0.972481332,0.150513886,-0.888219328,-0.779169609,-0.156224356,-0.250529936,-0.682211888,-0.256562947,-0.19071253,-0.409729095,-0.578137933,-0.475397182,-0.159087774,-0.250228909,-0.318837105,-0.080368669,0.244442945,-0.620086531,red
-1.151117033,-1.159514896,-1.14017106,-1.164272159,-0.278878576,-0.901047918,-0.79998718,-0.156224356,-0.277290692,-0.696881876,-0.256562947,-0.213264145,-0.434623632,-0.60247544,-0.475397182,-0.159087774,-0.255604447,-0.051519045,-0.100071478,0.203633857,-0.377417827,red
-1.398159538,-1.385754782,-1.405699058,-1.400066941,-0.639958601,-1.016505237,-1.001156476,-0.212378965,-0.535920448,-0.838634185,-0.256562947,-0.213264145,-0.434623632,-0.699825467,-0.475397182,-0.159087774,-0.277106597,-0.840446027,-0.389984228,-0.190700897,-0.855529367,red
